	mass A		
t	x	y	
4.767	-2.455E-2	-6.383E-2
4.800	-2.332E-2	-6.424E-2
4.833	-2.332E-2	-6.424E-2
4.867	-2.169E-2	-6.588E-2
4.900	-2.128E-2	-6.628E-2
4.933	-1.964E-2	-6.669E-2
4.967	-1.841E-2	-6.710E-2
5.000	-1.718E-2	-6.710E-2
5.033	-1.514E-2	-6.833E-2
5.067	-1.473E-2	-6.833E-2
5.100	-1.432E-2	-6.833E-2
5.133	-1.309E-2	-6.792E-2
5.167	-1.146E-2	-6.792E-2
5.200	-1.105E-2	-6.751E-2
5.233	-9.002E-3	-6.874E-2
5.267	-7.774E-3	-6.915E-2
5.300	-6.547E-3	-6.915E-2
5.333	-5.319E-3	-6.915E-2
5.367	-4.910E-3	-6.915E-2
5.400	-3.273E-3	-6.915E-2
5.433	-2.455E-3	-6.915E-2
5.467	-8.183E-4	-6.792E-2
5.500	4.092E-4	-6.833E-2
5.533	1.227E-3	-6.833E-2
5.567	1.637E-3	-6.956E-2
5.600	3.682E-3	-6.874E-2
5.633	4.910E-3	-6.833E-2
5.667	6.137E-3	-6.792E-2
5.700	8.183E-3	-6.956E-2
5.733	1.023E-2	-6.833E-2
5.767	1.105E-2	-6.833E-2
5.800	1.105E-2	-6.956E-2
5.833	1.023E-2	-6.956E-2
5.867	1.391E-2	-6.956E-2
5.900	1.514E-2	-6.833E-2
5.933	1.678E-2	-6.792E-2
5.967	1.800E-2	-6.751E-2
6.000	1.800E-2	-6.751E-2
6.033	1.964E-2	-6.628E-2
6.067	1.964E-2	-6.628E-2
6.100	2.169E-2	-6.588E-2
6.133	2.332E-2	-6.588E-2
6.167	2.455E-2	-6.424E-2
6.200	2.537E-2	-6.383E-2
6.233	2.619E-2	-6.301E-2
6.267	2.741E-2	-6.301E-2
6.300	2.946E-2	-6.424E-2
6.333	3.110E-2	-6.301E-2
6.367	3.273E-2	-6.383E-2
6.400	3.314E-2	-6.219E-2
6.433	3.560E-2	-6.015E-2
6.467	3.560E-2	-6.015E-2
6.500	3.642E-2	-5.810E-2
6.533	3.764E-2	-5.810E-2
6.567	3.846E-2	-5.810E-2
6.600	3.928E-2	-5.728E-2
6.633	4.010E-2	-5.728E-2
6.667	4.092E-2	-5.728E-2
6.700	4.173E-2	-5.646E-2
6.733	4.337E-2	-5.606E-2
6.767	4.460E-2	-5.524E-2
6.800	4.419E-2	-5.483E-2
6.833	4.624E-2	-5.360E-2
6.867	4.664E-2	-5.319E-2
6.900	4.828E-2	-5.237E-2
6.933	4.910E-2	-5.115E-2
6.967	4.951E-2	-4.992E-2
7.000	4.951E-2	-4.992E-2
7.033	5.074E-2	-4.828E-2
7.067	5.155E-2	-4.746E-2
7.100	5.196E-2	-4.664E-2
7.133	5.278E-2	-4.583E-2
7.167	5.360E-2	-4.542E-2
7.200	5.401E-2	-4.542E-2
7.233	5.524E-2	-4.460E-2
7.267	5.565E-2	-4.378E-2
7.300	5.565E-2	-4.378E-2
7.333	5.646E-2	-4.173E-2
7.367	5.687E-2	-4.092E-2
7.400	5.769E-2	-3.969E-2
7.433	5.892E-2	-3.805E-2
7.467	5.974E-2	-3.723E-2
7.500	6.056E-2	-3.560E-2
7.533	6.097E-2	-3.396E-2
7.567	6.219E-2	-3.232E-2
7.600	6.219E-2	-3.232E-2
7.633	6.301E-2	-3.069E-2
7.667	6.342E-2	-2.987E-2
7.700	6.342E-2	-2.864E-2
7.733	6.424E-2	-2.700E-2
7.767	6.424E-2	-2.660E-2
7.800	6.424E-2	-2.619E-2
7.833	6.465E-2	-2.496E-2
7.867	6.465E-2	-2.455E-2
7.900	6.547E-2	-2.332E-2
7.933	6.628E-2	-2.250E-2
7.967	6.628E-2	-2.169E-2
8.000	6.710E-2	-2.005E-2
8.033	6.710E-2	-1.882E-2
8.067	6.710E-2	-1.718E-2
8.100	6.710E-2	-1.678E-2
8.133	6.792E-2	-1.555E-2
8.167	6.833E-2	-1.391E-2
8.200	6.833E-2	-1.350E-2
8.233	6.874E-2	-1.187E-2
8.267	6.915E-2	-1.105E-2
8.300	6.915E-2	-9.820E-3
8.333	6.915E-2	-9.002E-3
8.367	6.915E-2	-7.365E-3
8.400	6.915E-2	-6.137E-3
8.433	6.915E-2	-4.501E-3
8.467	6.915E-2	-2.455E-3
8.500	6.915E-2	-2.046E-3
8.533	6.915E-2	-1.227E-3
8.567	6.915E-2	-8.183E-4
8.600	6.915E-2	8.183E-4
8.633	6.833E-2	2.046E-3
8.667	6.833E-2	4.501E-3
8.700	6.833E-2	5.728E-3
8.733	6.915E-2	7.365E-3
8.767	6.915E-2	7.365E-3
8.800	6.874E-2	9.002E-3
8.833	6.874E-2	9.002E-3
8.867	6.874E-2	1.023E-2
8.900	6.710E-2	1.268E-2
8.933	6.710E-2	1.391E-2
8.967	6.710E-2	1.473E-2
9.000	6.710E-2	1.473E-2
9.033	6.669E-2	1.596E-2
9.067	6.669E-2	1.759E-2
9.100	6.588E-2	1.841E-2
9.133	6.547E-2	2.046E-2
9.167	6.547E-2	2.209E-2
9.200	6.547E-2	2.209E-2
9.233	6.547E-2	2.291E-2
9.267	6.383E-2	2.414E-2
9.300	6.342E-2	2.537E-2
9.333	6.219E-2	2.660E-2
9.367	6.137E-2	2.700E-2
9.400	6.056E-2	2.864E-2
9.433	6.097E-2	2.864E-2
9.467	6.097E-2	2.987E-2
9.500	6.015E-2	3.151E-2
9.533	5.851E-2	3.314E-2
9.567	5.728E-2	3.396E-2
9.600	5.687E-2	3.519E-2
9.633	5.565E-2	3.642E-2
9.667	5.401E-2	3.805E-2
9.700	5.401E-2	3.805E-2
9.733	5.401E-2	3.846E-2
9.767	5.401E-2	3.969E-2
9.800	5.237E-2	4.173E-2
9.833	5.237E-2	4.173E-2
9.867	5.155E-2	4.255E-2
9.900	5.115E-2	4.337E-2
9.933	5.115E-2	4.337E-2
9.967	5.033E-2	4.460E-2
10.000	4.910E-2	4.542E-2
10.033	4.746E-2	4.705E-2
10.067	4.705E-2	4.705E-2
10.100	4.583E-2	4.746E-2
10.133	4.419E-2	5.033E-2
10.167	4.419E-2	5.033E-2
10.200	4.378E-2	5.115E-2
10.233	4.173E-2	5.115E-2
10.267	4.133E-2	5.155E-2
10.300	4.051E-2	5.401E-2
10.333	4.010E-2	5.401E-2
10.367	3.887E-2	5.401E-2
10.400	3.642E-2	5.401E-2
10.433	3.560E-2	5.524E-2
10.467	3.560E-2	5.524E-2
10.500	3.437E-2	5.606E-2
10.533	3.437E-2	5.606E-2
10.567	3.355E-2	5.646E-2
10.600	3.314E-2	5.687E-2
10.633	3.028E-2	5.810E-2
10.667	2.864E-2	5.892E-2
10.700	2.700E-2	6.015E-2
10.733	2.700E-2	6.015E-2
10.767	2.537E-2	6.097E-2
10.800	2.332E-2	6.137E-2
10.833	2.332E-2	6.137E-2
10.867	2.291E-2	6.178E-2
10.900	2.169E-2	6.178E-2
10.933	2.046E-2	6.219E-2
10.967	1.923E-2	6.219E-2
11.000	1.678E-2	6.219E-2
11.033	1.596E-2	6.219E-2
11.067	1.473E-2	6.219E-2
11.100	1.555E-2	6.219E-2
11.133	1.555E-2	6.219E-2
11.167	1.227E-2	6.301E-2
11.200	9.820E-3	6.383E-2
11.233	9.820E-3	6.383E-2
11.267	9.820E-3	6.383E-2
11.300	9.411E-3	6.383E-2
11.333	9.002E-3	6.383E-2
11.367	7.365E-3	6.465E-2
11.400	6.956E-3	6.465E-2
11.433	4.910E-3	6.506E-2
11.467	4.501E-3	6.506E-2
11.500	8.183E-4	6.547E-2
11.533	-1.637E-3	6.547E-2
11.567	-1.637E-3	6.547E-2
11.600	-2.046E-3	6.342E-2
11.633	-3.273E-3	6.342E-2
11.667	-3.273E-3	6.342E-2
11.700	-4.910E-3	6.342E-2
11.733	-5.728E-3	6.301E-2
11.767	-9.002E-3	6.301E-2
11.800	-1.064E-2	6.301E-2
11.833	-1.064E-2	6.301E-2
11.867	-1.146E-2	6.178E-2
11.900	-1.146E-2	6.178E-2
11.933	-1.268E-2	6.219E-2
11.967	-1.350E-2	6.097E-2
12.000	-1.350E-2	6.056E-2
12.033	-1.514E-2	6.015E-2
12.067	-1.718E-2	5.851E-2
12.100	-1.718E-2	5.851E-2
12.133	-1.964E-2	5.810E-2
12.167	-1.964E-2	5.810E-2
12.200	-2.128E-2	5.810E-2
12.233	-2.209E-2	5.728E-2
12.267	-2.209E-2	5.728E-2
12.300	-2.455E-2	5.646E-2
12.333	-2.455E-2	5.646E-2
12.367	-2.619E-2	5.483E-2
12.400	-2.782E-2	5.360E-2
12.433	-2.823E-2	5.278E-2
12.467	-2.823E-2	5.278E-2
12.500	-2.905E-2	5.278E-2
12.533	-3.028E-2	5.237E-2
12.567	-3.191E-2	5.196E-2
12.600	-3.191E-2	5.155E-2
12.633	-3.273E-2	5.155E-2
12.667	-3.478E-2	4.910E-2
12.700	-3.478E-2	4.910E-2
12.733	-3.764E-2	4.910E-2
12.767	-3.764E-2	4.910E-2
12.800	-3.928E-2	4.869E-2
12.833	-3.928E-2	4.828E-2
12.867	-4.010E-2	4.664E-2
12.900	-4.092E-2	4.501E-2
12.933	-4.255E-2	4.501E-2
12.967	-4.296E-2	4.337E-2
13.000	-4.296E-2	4.296E-2
13.033	-4.419E-2	4.214E-2
13.067	-4.624E-2	4.173E-2
13.100	-4.624E-2	4.133E-2
13.133	-4.828E-2	3.887E-2
13.167	-4.828E-2	3.887E-2
13.200	-4.869E-2	3.846E-2
13.233	-4.869E-2	3.764E-2
13.267	-4.869E-2	3.682E-2
13.300	-4.869E-2	3.519E-2
13.333	-4.910E-2	3.396E-2
13.367	-4.910E-2	3.396E-2
13.400	-5.033E-2	3.191E-2
13.433	-5.196E-2	3.151E-2
13.467	-5.237E-2	3.151E-2
13.500	-5.319E-2	3.028E-2
13.533	-5.319E-2	2.905E-2
13.567	-5.401E-2	2.741E-2
13.600	-5.401E-2	2.537E-2
13.633	-5.524E-2	2.537E-2
13.667	-5.524E-2	2.373E-2
13.700	-5.606E-2	2.414E-2
13.733	-5.646E-2	2.209E-2
13.767	-5.646E-2	2.169E-2
13.800	-5.769E-2	2.087E-2
13.833	-5.810E-2	2.046E-2
13.867	-5.769E-2	1.882E-2
13.900	-5.769E-2	1.718E-2
13.933	-5.810E-2	1.555E-2
13.967	-5.810E-2	1.432E-2
14.000	-5.851E-2	1.391E-2
14.033	-5.892E-2	1.268E-2
14.067	-5.933E-2	1.187E-2
14.100	-6.056E-2	1.023E-2
14.133	-6.056E-2	9.002E-3
14.167	-6.056E-2	9.002E-3
14.200	-6.056E-2	7.774E-3
14.233	-6.178E-2	6.547E-3
14.267	-6.178E-2	4.501E-3
14.300	-6.178E-2	3.682E-3
14.333	-6.219E-2	2.455E-3
14.367	-6.219E-2	8.183E-4
14.400	-6.219E-2	8.183E-4
14.433	-6.301E-2	-8.183E-4
14.467	-6.260E-2	-2.455E-3
14.500	-6.097E-2	-3.682E-3
14.533	-6.137E-2	-4.501E-3
14.567	-6.178E-2	-5.319E-3
14.600	-6.219E-2	-5.728E-3
14.633	-6.219E-2	-7.774E-3
14.667	-6.219E-2	-7.774E-3
14.700	-6.178E-2	-9.002E-3
14.733	-6.178E-2	-1.187E-2
14.767	-6.178E-2	-1.227E-2
14.800	-6.178E-2	-1.350E-2
14.833	-6.056E-2	-1.514E-2
14.867	-6.056E-2	-1.555E-2
14.900	-6.056E-2	-1.678E-2
14.933	-5.892E-2	-2.005E-2
14.967	-6.097E-2	-1.964E-2
15.000	-6.056E-2	-1.964E-2
15.033	-5.933E-2	-2.169E-2
15.067	-5.892E-2	-2.332E-2
15.100	-5.851E-2	-2.373E-2
15.133	-5.892E-2	-2.455E-2
15.167	-5.892E-2	-2.537E-2
15.200	-5.646E-2	-2.619E-2
15.233	-5.687E-2	-2.864E-2
15.267	-5.606E-2	-3.028E-2
15.300	-5.606E-2	-3.028E-2
15.333	-5.565E-2	-3.110E-2
15.367	-5.524E-2	-3.110E-2
15.400	-5.524E-2	-3.110E-2
15.433	-5.401E-2	-3.355E-2
15.467	-5.237E-2	-3.723E-2
15.500	-5.237E-2	-3.723E-2
15.533	-5.196E-2	-3.887E-2
15.567	-5.155E-2	-3.887E-2
15.600	-5.074E-2	-3.887E-2
15.633	-5.074E-2	-3.928E-2
15.667	-5.033E-2	-3.969E-2
15.700	-4.828E-2	-4.133E-2
15.733	-4.828E-2	-4.337E-2
15.767	-4.828E-2	-4.337E-2
15.800	-4.787E-2	-4.337E-2
15.833	-4.583E-2	-4.624E-2
15.867	-4.501E-2	-4.664E-2
15.900	-4.419E-2	-4.787E-2
15.933	-4.337E-2	-4.910E-2
15.967	-4.214E-2	-4.992E-2
16.000	-4.092E-2	-5.155E-2
16.033	-4.092E-2	-5.155E-2
16.067	-4.092E-2	-5.155E-2
16.100	-4.214E-2	-5.155E-2
16.133	-3.969E-2	-5.319E-2
16.167	-3.764E-2	-5.524E-2
16.200	-3.682E-2	-5.524E-2
16.233	-3.682E-2	-5.687E-2
16.267	-3.601E-2	-5.769E-2
16.300	-3.478E-2	-5.810E-2
16.333	-3.437E-2	-5.892E-2
16.367	-3.396E-2	-5.933E-2
16.400	-3.273E-2	-5.933E-2
16.433	-3.028E-2	-6.056E-2
16.467	-2.987E-2	-6.056E-2
16.500	-2.905E-2	-6.097E-2
16.533	-2.864E-2	-6.097E-2
16.567	-2.619E-2	-6.260E-2
16.600	-2.619E-2	-6.260E-2
16.633	-2.578E-2	-6.506E-2
16.667	-2.537E-2	-6.506E-2
16.700	-2.373E-2	-6.506E-2
16.733	-2.373E-2	-6.506E-2
16.767	-2.128E-2	-6.547E-2
16.800	-1.882E-2	-6.669E-2
16.833	-1.800E-2	-6.710E-2
16.867	-1.759E-2	-6.751E-2
16.900	-1.596E-2	-6.956E-2
16.933	-1.473E-2	-6.956E-2
16.967	-1.350E-2	-6.997E-2
17.000	-1.227E-2	-7.079E-2
17.033	-9.820E-3	-7.079E-2
17.067	-9.820E-3	-7.079E-2
17.100	-9.002E-3	-7.079E-2
17.133	-8.592E-3	-7.079E-2
17.167	-7.365E-3	-7.079E-2
17.200	-6.547E-3	-7.079E-2
17.233	-4.501E-3	-7.079E-2
17.267	-3.273E-3	-7.119E-2
17.300	-3.273E-3	-7.119E-2
17.333	0.000	-7.160E-2
17.367	1.227E-3	-7.201E-2
17.400	1.227E-3	-7.160E-2
17.433	2.864E-3	-7.160E-2
17.467	4.910E-3	-7.160E-2
17.500	4.910E-3	-7.160E-2
17.533	6.956E-3	-7.119E-2
17.567	7.774E-3	-7.038E-2
17.600	9.411E-3	-7.324E-2
17.633	1.064E-2	-7.324E-2
17.667	1.268E-2	-7.242E-2
17.700	1.391E-2	-7.201E-2
17.733	1.432E-2	-7.160E-2
